timestamp,temperature,humidity
timestamp,temperature,humidity
timestamp,temperature,humidity
2025-08-11 17:06:10,23.200000762939453,58.70000076293945
2025-08-11 17:06:19,23.200000762939453,61.20000076293945
2025-08-11 17:06:24,23.200000762939453,59.900001525878906
2025-08-11 17:06:30,23.200000762939453,59.20000076293945
2025-08-11 17:06:34,23.200000762939453,59.0
2025-08-11 17:06:44,23.200000762939453,58.900001525878906

timestamp,temperature,humidity
timestamp,temperature,humidity
2025-08-11 17:31:27,23.0,59.099998474121094
2025-08-11 17:31:32,23.0,59.0
2025-08-11 17:31:37,23.0,59.099998474121094
2025-08-11 17:31:42,23.0,59.0
2025-08-11 17:32:02,23.0,59.20000076293945
2025-08-11 17:32:11,23.0,59.29999923706055
2025-08-11 17:32:22,23.0,59.20000076293945
2025-08-11 17:32:32,23.0,59.29999923706055
2025-08-11 17:32:43,23.0,59.5
