timestamp,gx,gy,gz
2025-08-20 16:18:57,-0.427,-0.122,-0.549
2025-08-20 16:18:57,-0.427,-0.122,-0.61
2025-08-20 16:18:57,-0.427,-0.122,-0.61
2025-08-20 16:18:57,-0.427,-0.122,-0.61
2025-08-20 16:18:57,-0.427,-0.122,-0.61
2025-08-20 16:18:57,-0.427,-0.122,-0.61
2025-08-20 16:18:58,-0.427,-0.122,-0.671
2025-08-20 16:18:58,-0.427,-0.183,-0.671
2025-08-20 16:18:58,-0.427,-0.122,-0.61
2025-08-20 16:18:58,-0.427,-0.122,-0.61
2025-08-20 16:18:58,-0.427,-0.122,-0.61
2025-08-20 16:18:58,-0.427,-0.122,-0.61
2025-08-20 16:18:58,-0.427,-0.183,-0.61
2025-08-20 16:18:58,-0.427,-0.122,-0.61
2025-08-20 16:18:59,-0.427,-0.122,-0.61
2025-08-20 16:18:59,-0.427,-0.122,-0.61
2025-08-20 16:18:59,-0.427,-0.122,-0.671
2025-08-20 16:18:59,-0.427,-0.122,-0.61
2025-08-20 16:18:59,-0.427,-0.122,-0.61
2025-08-20 16:18:59,-0.427,-0.122,-0.61
2025-08-20 16:18:59,-0.427,-0.183,-0.61
2025-08-20 16:18:59,-0.427,-0.122,-0.61
2025-08-20 16:19:00,-0.366,-0.122,-0.61
2025-08-20 16:19:00,-0.427,-0.122,-0.61
2025-08-20 16:19:00,-0.366,-0.122,-0.61
2025-08-20 16:19:00,-0.427,-0.122,-0.61
2025-08-20 16:19:00,-0.427,-0.122,-0.61
2025-08-20 16:19:00,-0.427,-0.122,-0.61
2025-08-20 16:19:01,-0.427,-0.183,-0.61
2025-08-20 16:19:01,-0.427,-0.122,-0.61
2025-08-20 16:19:01,-0.427,-0.122,-0.61
2025-08-20 16:19:01,-0.427,-0.122,-0.61
2025-08-20 16:19:01,-0.427,-0.183,-0.61
2025-08-20 16:19:01,-0.427,-0.183,-0.61
2025-08-20 16:19:01,-0.427,-0.122,-0.61
2025-08-20 16:19:01,-0.427,-0.122,-0.61
2025-08-20 16:19:02,-0.427,-0.122,-0.61
2025-08-20 16:19:02,-0.427,-0.122,-0.671
2025-08-20 16:19:02,-0.427,-0.122,-0.61
2025-08-20 16:19:02,-0.427,-0.122,-0.61
2025-08-20 16:19:02,-0.427,-0.122,-0.61
2025-08-20 16:19:02,-0.427,-0.122,-0.61
2025-08-20 16:19:02,-0.427,-0.122,-0.671
2025-08-20 16:19:02,-0.427,-0.122,-0.61
2025-08-20 16:19:03,-0.427,-0.122,-0.61
2025-08-20 16:19:03,-0.427,-0.122,-0.61
2025-08-20 16:19:03,-0.427,-0.122,-0.61
2025-08-20 16:19:03,-0.427,-0.122,-0.61
2025-08-20 16:19:03,-0.427,-0.122,-0.61
2025-08-20 16:19:03,-0.427,-0.122,-0.61
2025-08-20 16:19:03,-0.366,-0.183,-0.61
2025-08-20 16:19:03,-0.427,-0.122,-0.61
2025-08-20 16:19:04,-0.427,-0.122,-0.61
2025-08-20 16:19:04,-0.427,-0.122,-0.61
2025-08-20 16:19:04,-0.427,-0.122,-0.61
2025-08-20 16:19:04,-0.427,-0.183,-0.61
2025-08-20 16:19:04,-0.427,-0.122,-0.61
2025-08-20 16:19:04,-0.427,-0.183,-0.61
2025-08-20 16:19:04,-0.366,-0.183,-0.61
2025-08-20 16:19:04,-0.427,-0.122,-0.61
2025-08-20 16:19:05,-0.427,-0.122,-0.61
2025-08-20 16:19:05,-0.427,-0.122,-0.61
2025-08-20 16:19:05,-0.427,-0.122,-0.61
2025-08-20 16:19:05,-0.427,-0.122,-0.61
2025-08-20 16:19:05,-0.427,-0.183,-0.61
2025-08-20 16:19:05,-0.427,-0.183,-0.61
2025-08-20 16:19:05,-0.427,-0.122,-0.61
2025-08-20 16:19:05,-0.427,-0.183,-0.61
2025-08-20 16:19:06,-0.427,-0.122,-0.61
