timestamp,value
2025-09-17T00:36:49,0.2066497802734375
2025-09-17T00:36:52,0.194244384765625
2025-09-17T00:36:55,0.1976318359375
2025-09-17T00:36:58,0.216033935546875
2025-09-17T00:37:01,0.2076416015625
2025-09-17T00:37:04,0.1887969970703125
2025-09-17T00:37:07,0.2134246826171875
2025-09-17T00:37:10,0.2066192626953125
2025-09-17T00:37:13,0.2174224853515625
2025-09-17T00:37:16,0.205047607421875
2025-09-17T00:37:19,0.4479217529296875
2025-09-17T00:37:23,0.2923583984375
2025-09-17T00:37:26,-0.0061492919921875
2025-09-17T00:37:29,-0.00030517578125
2025-09-17T00:37:32,0.2833251953125
2025-09-17T00:37:35,0.28424072265625
2025-09-17T00:37:38,-0.42626953125
2025-09-17T00:37:41,0.3539276123046875
2025-09-17T00:37:44,0.352935791015625
2025-09-17T00:37:47,0.3301239013671875
2025-09-17T00:37:50,0.3329620361328125
2025-09-17T00:37:53,0.3443603515625
2025-09-17T00:37:57,-0.56549072265625
2025-09-17T00:38:00,-0.29400634765625
2025-09-17T00:38:03,-0.1728363037109375
2025-09-17T00:38:06,-0.26971435546875
2025-09-17T00:38:09,-0.2450408935546875
2025-09-17T00:38:12,-0.2998199462890625
2025-09-17T00:38:15,-0.2835693359375
2025-09-17T00:38:18,-0.308074951171875
2025-09-17T00:38:21,-0.253753662109375
2025-09-17T00:38:24,-0.2982940673828125
2025-09-17T00:38:27,-0.2954559326171875
2025-09-17T00:38:31,-0.2945098876953125
2025-09-17T00:38:34,-0.2757720947265625
2025-09-17T00:38:37,-0.2826995849609375
2025-09-17T00:38:40,-0.286346435546875
2025-09-17T00:38:43,-0.2595672607421875
2025-09-17T00:38:46,-0.2723388671875
2025-09-17T00:38:49,-0.2595367431640625
2025-09-17T00:38:52,-0.257843017578125
2025-09-17T00:38:55,-0.2616424560546875
2025-09-17T00:38:58,-0.2252349853515625
2025-09-17T00:39:01,-0.2321014404296875
2025-09-17T00:39:05,-0.17889404296875
2025-09-17T00:39:08,-0.2454681396484375
2025-09-17T00:39:11,-0.3009796142578125
2025-09-17T00:39:14,-0.2658233642578125
2025-09-17T00:39:17,-0.264312744140625
2025-09-17T00:39:20,-0.2490234375
2025-09-17T00:39:23,-0.3012542724609375
2025-09-17T00:39:26,-0.2105712890625
2025-09-17T00:39:29,-0.273468017578125
2025-09-17T00:39:32,-0.2550201416015625
2025-09-17T00:39:35,-0.2855224609375
2025-09-17T00:39:39,-0.2827606201171875
2025-09-17T00:39:42,-0.2532958984375
2025-09-17T00:39:45,-0.2292938232421875
